Date,EUR=,return,direction,day_1,day_2,C1,C2,pr1,pr2,pos_clus,pr
2010-02-25,1.3555,0.001846040767932051,1,0.0018494549381179264,-0.006789192928970013,-1,1,-0.001846040767932051,0.001846040767932051,-1,-0.001846040767932051
2010-02-26,1.3625,0.005150857598678963,1,0.001846040767932051,0.0018494549381179264,-1,-1,-0.005150857598678963,-0.005150857598678963,-1,-0.005150857598678963
2010-03-01,1.3559999999999999,-0.004782058037058385,-1,0.005150857598678963,0.001846040767932051,-1,-1,0.004782058037058385,0.004782058037058385,-1,0.004782058037058385
2010-03-02,1.3604,0.003239584632699657,1,-0.004782058037058385,0.005150857598678963,1,1,0.003239584632699657,0.003239584632699657,1,0.003239584632699657
2010-03-03,1.3698,0.006885969630764317,1,0.003239584632699657,-0.004782058037058385,-1,1,-0.006885969630764317,0.006885969630764317,-1,-0.006885969630764317
2010-03-04,1.3579,-0.008725355059055615,-1,0.006885969630764317,0.003239584632699657,-1,-1,0.008725355059055615,0.008725355059055615,-1,0.008725355059055615
2010-03-05,1.3621,0.003088237748546866,1,-0.008725355059055615,0.006885969630764317,1,1,0.003088237748546866,0.003088237748546866,1,0.003088237748546866
2010-03-08,1.3628,0.0005137803335154117,1,0.003088237748546866,-0.008725355059055615,-1,1,-0.0005137803335154117,0.0005137803335154117,-1,-0.0005137803335154117
2010-03-09,1.36,-0.002056707056713783,-1,0.0005137803335154117,0.003088237748546866,-1,1,0.002056707056713783,-0.002056707056713783,1,-0.002056707056713783
2010-03-10,1.3659,0.00432885227874823,1,-0.002056707056713783,0.0005137803335154117,-1,1,-0.00432885227874823,0.00432885227874823,1,0.00432885227874823
2010-03-11,1.3677,0.0013169448786593623,1,0.00432885227874823,-0.002056707056713783,-1,-1,-0.0013169448786593623,-0.0013169448786593623,-1,-0.0013169448786593623
2010-03-12,1.3761,0.006122914383730665,1,0.0013169448786593623,0.00432885227874823,-1,-1,-0.006122914383730665,-0.006122914383730665,1,0.006122914383730665
2010-03-15,1.3673,-0.006415418956200136,-1,0.006122914383730665,0.0013169448786593623,-1,-1,0.006415418956200136,0.006415418956200136,-1,0.006415418956200136
2010-03-16,1.3769,0.00699660313529077,1,-0.006415418956200136,0.006122914383730665,1,1,0.00699660313529077,0.00699660313529077,1,0.00699660313529077
2010-03-17,1.3737,-0.0023267661191673367,-1,0.00699660313529077,-0.006415418956200136,-1,-1,0.0023267661191673367,0.0023267661191673367,-1,0.0023267661191673367
2010-03-18,1.3606,-0.009582050420198992,-1,-0.0023267661191673367,0.00699660313529077,-1,1,0.009582050420198992,-0.009582050420198992,1,-0.009582050420198992
2010-03-19,1.3531,-0.005527522641361876,-1,-0.009582050420198992,-0.0023267661191673367,1,1,-0.005527522641361876,-0.005527522641361876,1,-0.005527522641361876
2010-03-22,1.3555,0.001772133669121664,1,-0.005527522641361876,-0.009582050420198992,-1,1,-0.001772133669121664,0.001772133669121664,-1,-0.001772133669121664
2010-03-23,1.3498,-0.004213956629413964,-1,0.001772133669121664,-0.005527522641361876,-1,1,0.004213956629413964,-0.004213956629413964,-1,0.004213956629413964
2010-03-24,1.3313,-0.013800524871434777,-1,-0.004213956629413964,0.001772133669121664,-1,1,0.013800524871434777,-0.013800524871434777,1,-0.013800524871434777
2010-03-25,1.3278,-0.0026324711528123855,-1,-0.013800524871434777,-0.004213956629413964,1,1,-0.0026324711528123855,-0.0026324711528123855,1,-0.0026324711528123855
2010-03-26,1.341,0.009892166996619427,1,-0.0026324711528123855,-0.013800524871434777,-1,1,-0.009892166996619427,0.009892166996619427,-1,-0.009892166996619427
2010-03-29,1.3477,0.0049838314934350075,1,0.009892166996619427,-0.0026324711528123855,-1,-1,-0.0049838314934350075,-0.0049838314934350075,-1,-0.0049838314934350075
2010-03-30,1.3411,-0.004909263058218996,-1,0.0049838314934350075,0.009892166996619427,-1,-1,0.004909263058218996,0.004909263058218996,1,-0.004909263058218996
2010-03-31,1.351,0.007354886243304329,1,-0.004909263058218996,0.0049838314934350075,1,1,0.007354886243304329,0.007354886243304329,1,0.007354886243304329
2010-04-01,1.3581,0.005241605149823777,1,0.007354886243304329,-0.004909263058218996,-1,-1,-0.005241605149823777,-0.005241605149823777,-1,-0.005241605149823777
2010-04-05,1.3483,-0.007242124469993707,-1,0.005241605149823777,0.007354886243304329,-1,-1,0.007242124469993707,0.007242124469993707,1,-0.007242124469993707
2010-04-06,1.3398,-0.00632419056586167,-1,-0.007242124469993707,0.005241605149823777,1,1,-0.00632419056586167,-0.00632419056586167,1,-0.00632419056586167
2010-04-07,1.334,-0.004338401598598242,-1,-0.00632419056586167,-0.007242124469993707,-1,1,0.004338401598598242,-0.004338401598598242,-1,0.004338401598598242
2010-04-08,1.3358,0.001348415815966577,1,-0.004338401598598242,-0.00632419056586167,-1,1,-0.001348415815966577,0.001348415815966577,-1,-0.001348415815966577
2010-04-09,1.3496,0.010277888940222758,1,0.001348415815966577,-0.004338401598598242,-1,1,-0.010277888940222758,0.010277888940222758,-1,-0.010277888940222758
2010-04-12,1.3584,0.006499284325324523,1,0.010277888940222758,0.001348415815966577,-1,-1,-0.006499284325324523,-0.006499284325324523,-1,-0.006499284325324523
2010-04-13,1.3606,0.0016182423538775427,1,0.006499284325324523,0.010277888940222758,-1,-1,-0.0016182423538775427,-0.0016182423538775427,1,0.0016182423538775427
2010-04-14,1.3651,0.003301907097971665,1,0.0016182423538775427,0.006499284325324523,-1,-1,-0.003301907097971665,-0.003301907097971665,1,0.003301907097971665
2010-04-15,1.3579,-0.005288297304182947,-1,0.003301907097971665,0.0016182423538775427,-1,-1,0.005288297304182947,0.005288297304182947,-1,0.005288297304182947
2010-04-16,1.3496,-0.006131136472990605,-1,-0.005288297304182947,0.003301907097971665,1,1,-0.006131136472990605,-0.006131136472990605,1,-0.006131136472990605
2010-04-19,1.3484,-0.0008895478718527697,-1,-0.006131136472990605,-0.005288297304182947,-1,1,0.0008895478718527697,-0.0008895478718527697,-1,0.0008895478718527697
2010-04-20,1.3436,-0.0035661256217681342,-1,-0.0008895478718527697,-0.006131136472990605,-1,1,0.0035661256217681342,-0.0035661256217681342,-1,0.0035661256217681342
2010-04-21,1.3386,-0.003728287071595779,-1,-0.0035661256217681342,-0.0008895478718527697,-1,1,0.003728287071595779,-0.003728287071595779,1,-0.003728287071595779
2010-04-22,1.3292,-0.007047034186102658,-1,-0.003728287071595779,-0.0035661256217681342,-1,1,0.007047034186102658,-0.007047034186102658,-1,0.007047034186102658
2010-04-23,1.3383,0.0068228943218896845,1,-0.007047034186102658,-0.003728287071595779,-1,1,-0.0068228943218896845,0.0068228943218896845,1,0.0068228943218896845
2010-04-26,1.3395,0.0008962581823346125,1,0.0068228943218896845,-0.007047034186102658,-1,-1,-0.0008962581823346125,-0.0008962581823346125,-1,-0.0008962581823346125
2010-04-27,1.3163,-0.01747163955330126,-1,0.0008962581823346125,0.0068228943218896845,-1,-1,0.01747163955330126,0.01747163955330126,1,-0.01747163955330126
2010-04-28,1.3211,0.003639952452946258,1,-0.01747163955330126,0.0008962581823346125,1,1,0.003639952452946258,0.003639952452946258,1,0.003639952452946258
2010-04-29,1.3224,0.0009835446225060275,1,0.003639952452946258,-0.01747163955330126,-1,1,-0.0009835446225060275,0.0009835446225060275,-1,-0.0009835446225060275
2010-04-30,1.3295,0.005354664176259966,1,0.0009835446225060275,0.003639952452946258,-1,-1,-0.005354664176259966,-0.005354664176259966,1,0.005354664176259966
2010-05-03,1.3192,-0.007777439437685311,-1,0.005354664176259966,0.0009835446225060275,-1,-1,0.007777439437685311,0.007777439437685311,-1,0.007777439437685311
2010-05-04,1.298,-0.016200873981353784,-1,-0.007777439437685311,0.005354664176259966,1,1,-0.016200873981353784,-0.016200873981353784,1,-0.016200873981353784
2010-05-05,1.2812,-0.013027479529032377,-1,-0.016200873981353784,-0.007777439437685311,1,1,-0.013027479529032377,-0.013027479529032377,1,-0.013027479529032377
2010-05-06,1.2656,-0.012250820721613534,-1,-0.013027479529032377,-0.016200873981353784,-1,1,0.012250820721613534,-0.012250820721613534,-1,0.012250820721613534
2010-05-07,1.2759,0.008105493914308095,1,-0.012250820721613534,-0.013027479529032377,-1,1,-0.008105493914308095,0.008105493914308095,-1,-0.008105493914308095
2010-05-10,1.2781,0.0017227882099712286,1,0.008105493914308095,-0.012250820721613534,-1,-1,-0.0017227882099712286,-0.0017227882099712286,-1,-0.0017227882099712286
2010-05-11,1.2653,-0.010065351942450595,-1,0.0017227882099712286,0.008105493914308095,-1,-1,0.010065351942450595,0.010065351942450595,1,-0.010065351942450595
2010-05-12,1.2621,-0.002532247930633111,-1,-0.010065351942450595,0.0017227882099712286,1,1,-0.002532247930633111,-0.002532247930633111,1,-0.002532247930633111
2010-05-13,1.2528,-0.007395954028046262,-1,-0.002532247930633111,-0.010065351942450595,-1,1,0.007395954028046262,-0.007395954028046262,-1,0.007395954028046262
2010-05-14,1.236,-0.013500687218902463,-1,-0.007395954028046262,-0.002532247930633111,-1,1,0.013500687218902463,-0.013500687218902463,1,-0.013500687218902463
2010-05-17,1.2393,0.0026663450531924735,1,-0.013500687218902463,-0.007395954028046262,1,1,0.0026663450531924735,0.0026663450531924735,1,0.0026663450531924735
2010-05-18,1.218,-0.017336534800986257,-1,0.0026663450531924735,-0.013500687218902463,-1,1,0.017336534800986257,-0.017336534800986257,-1,0.017336534800986257
2010-05-19,1.2427,0.020076262542106527,1,-0.017336534800986257,0.0026663450531924735,1,1,0.020076262542106527,0.020076262542106527,1,0.020076262542106527
2010-05-20,1.2465,0.003053192151663792,1,0.020076262542106527,-0.017336534800986257,-1,-1,-0.003053192151663792,-0.003053192151663792,-1,-0.003053192151663792
2010-05-21,1.2570000000000001,0.008388305626635041,1,0.003053192151663792,0.020076262542106527,1,-1,0.008388305626635041,-0.008388305626635041,1,0.008388305626635041
2010-05-24,1.2351,-0.017575991146278724,-1,0.008388305626635041,0.003053192151663792,-1,-1,0.017575991146278724,0.017575991146278724,-1,0.017575991146278724
2010-05-25,1.2365,0.0011328695175020216,1,-0.017575991146278724,0.008388305626635041,1,1,0.0011328695175020216,0.0011328695175020216,1,0.0011328695175020216
2010-05-26,1.2167,-0.01614253216806756,-1,0.0011328695175020216,-0.017575991146278724,-1,1,0.01614253216806756,-0.01614253216806756,-1,0.01614253216806756
2010-05-27,1.2368,0.016385123039754083,1,-0.01614253216806756,0.0011328695175020216,1,1,0.016385123039754083,0.016385123039754083,1,0.016385123039754083
2010-05-28,1.2267,-0.008199761794451256,-1,0.016385123039754083,-0.01614253216806756,-1,-1,0.008199761794451256,0.008199761794451256,-1,0.008199761794451256
2010-06-01,1.2225,-0.0034296946896792157,-1,-0.008199761794451256,0.016385123039754083,1,1,-0.0034296946896792157,-0.0034296946896792157,1,-0.0034296946896792157
2010-06-02,1.2249,0.0019612656446129344,1,-0.0034296946896792157,-0.008199761794451256,-1,1,-0.0019612656446129344,0.0019612656446129344,-1,-0.0019612656446129344
2010-06-03,1.2157,-0.00753916543189163,-1,0.0019612656446129344,-0.0034296946896792157,-1,1,0.00753916543189163,-0.00753916543189163,-1,0.00753916543189163
2010-06-04,1.1973,-0.015251020838950389,-1,-0.00753916543189163,0.0019612656446129344,1,1,-0.015251020838950389,-0.015251020838950389,1,-0.015251020838950389
2010-06-07,1.1914,-0.004939935528210799,-1,-0.015251020838950389,-0.00753916543189163,1,1,-0.004939935528210799,-0.004939935528210799,1,-0.004939935528210799
2010-06-08,1.1972,0.00485641078395685,1,-0.004939935528210799,-0.015251020838950389,-1,1,-0.00485641078395685,0.00485641078395685,-1,-0.00485641078395685
2010-06-09,1.1985,0.0010852778958949664,1,0.00485641078395685,-0.004939935528210799,-1,-1,-0.0010852778958949664,-0.0010852778958949664,-1,-0.0010852778958949664
2010-06-10,1.2108,0.010210523273124788,1,0.0010852778958949664,0.00485641078395685,-1,-1,-0.010210523273124788,-0.010210523273124788,1,0.010210523273124788
2010-06-11,1.2109999999999999,0.00016516640552835827,1,0.010210523273124788,0.0010852778958949664,-1,-1,-0.00016516640552835827,-0.00016516640552835827,-1,-0.00016516640552835827
2010-06-14,1.2217,0.00879686685692195,1,0.00016516640552835827,0.010210523273124788,-1,-1,-0.00879686685692195,-0.00879686685692195,1,0.00879686685692195
2010-06-15,1.2323,0.008639010534063305,1,0.00879686685692195,0.00016516640552835827,-1,-1,-0.008639010534063305,-0.008639010534063305,-1,-0.008639010534063305
2010-06-16,1.2306,-0.0013804866376875063,-1,0.008639010534063305,0.00879686685692195,-1,-1,0.0013804866376875063,0.0013804866376875063,1,-0.0013804866376875063
2010-06-17,1.2378,0.0058337549988713615,1,-0.0013804866376875063,0.008639010534063305,-1,-1,-0.0058337549988713615,-0.0058337549988713615,1,0.0058337549988713615
2010-06-18,1.2384,0.0004846135302015043,1,0.0058337549988713615,-0.0013804866376875063,-1,-1,-0.0004846135302015043,-0.0004846135302015043,-1,-0.0004846135302015043
2010-06-21,1.2306,-0.006318368529072753,-1,0.0004846135302015043,0.0058337549988713615,-1,-1,0.006318368529072753,0.006318368529072753,1,-0.006318368529072753
2010-06-22,1.2266,-0.0032557411145065222,-1,-0.006318368529072753,0.0004846135302015043,-1,1,0.0032557411145065222,-0.0032557411145065222,1,-0.0032557411145065222
2010-06-23,1.2313,0.0038244076069425858,1,-0.0032557411145065222,-0.006318368529072753,-1,1,-0.0038244076069425858,0.0038244076069425858,-1,-0.0038244076069425858
2010-06-24,1.2333,0.0016229817731165266,1,0.0038244076069425858,-0.0032557411145065222,-1,-1,-0.0016229817731165266,-0.0016229817731165266,-1,-0.0016229817731165266
2010-06-25,1.2374,0.0033189005249459063,1,0.0016229817731165266,0.0038244076069425858,-1,-1,-0.0033189005249459063,-0.0033189005249459063,1,0.0033189005249459063
2010-06-28,1.2277,-0.007869903910094275,-1,0.0033189005249459063,0.0016229817731165266,-1,-1,0.007869903910094275,0.007869903910094275,-1,0.007869903910094275
2010-06-29,1.2179,-0.008014436093729411,-1,-0.007869903910094275,0.0033189005249459063,1,1,-0.008014436093729411,-0.008014436093729411,1,-0.008014436093729411
2010-06-30,1.2234,0.004505803715399798,1,-0.008014436093729411,-0.007869903910094275,-1,1,-0.004505803715399798,0.004505803715399798,-1,-0.004505803715399798
2010-07-01,1.2517,0.022868759525513403,1,0.004505803715399798,-0.008014436093729411,-1,1,-0.022868759525513403,0.022868759525513403,-1,-0.022868759525513403
2010-07-02,1.256,0.003429440694166079,1,0.022868759525513403,0.004505803715399798,-1,-1,-0.003429440694166079,-0.003429440694166079,-1,-0.003429440694166079
2010-07-06,1.2623,0.005003385730671963,1,0.003429440694166079,0.022868759525513403,1,-1,0.005003385730671963,-0.005003385730671963,1,0.005003385730671963
2010-07-07,1.2634,0.0008710457057840989,1,0.005003385730671963,0.003429440694166079,-1,-1,-0.0008710457057840989,-0.0008710457057840989,-1,-0.0008710457057840989
2010-07-08,1.2693,0.00465906792953147,1,0.0008710457057840989,0.005003385730671963,-1,-1,-0.00465906792953147,-0.00465906792953147,1,0.00465906792953147
2010-07-09,1.2634,-0.0046590679295314425,-1,0.00465906792953147,0.0008710457057840989,-1,-1,0.0046590679295314425,0.0046590679295314425,-1,0.0046590679295314425
2010-07-12,1.2589,-0.0035681756923866,-1,-0.0046590679295314425,0.00465906792953147,1,1,-0.0035681756923866,-0.0035681756923866,1,-0.0035681756923866
2010-07-13,1.2726,0.010823728026478206,1,-0.0035681756923866,-0.0046590679295314425,-1,1,-0.010823728026478206,0.010823728026478206,-1,-0.010823728026478206
2010-07-14,1.274,0.0010995053334168679,1,0.010823728026478206,-0.0035681756923866,-1,-1,-0.0010995053334168679,-0.0010995053334168679,-1,-0.0010995053334168679
2010-07-15,1.2938,0.015422067477776531,1,0.0010995053334168679,0.010823728026478206,-1,-1,-0.015422067477776531,-0.015422067477776531,1,0.015422067477776531
2010-07-16,1.2930000000000001,-0.0006185248380275425,-1,0.015422067477776531,0.0010995053334168679,-1,-1,0.0006185248380275425,0.0006185248380275425,-1,0.0006185248380275425
2010-07-19,1.294,0.0007730962889882331,1,-0.0006185248380275425,0.015422067477776531,1,-1,0.0007730962889882331,-0.0007730962889882331,1,0.0007730962889882331
2010-07-20,1.2884,-0.004337057603802199,-1,0.0007730962889882331,-0.0006185248380275425,-1,1,0.004337057603802199,-0.004337057603802199,-1,0.004337057603802199
2010-07-21,1.2756,-0.009984482321141193,-1,-0.004337057603802199,0.0007730962889882331,-1,1,0.009984482321141193,-0.009984482321141193,1,-0.009984482321141193
2010-07-22,1.2888,0.010294896726862035,1,-0.009984482321141193,-0.004337057603802199,1,1,0.010294896726862035,0.010294896726862035,1,0.010294896726862035
2010-07-23,1.2904,0.001240694948234592,1,0.010294896726862035,-0.009984482321141193,-1,-1,-0.001240694948234592,-0.001240694948234592,-1,-0.001240694948234592
2010-07-26,1.2994,0.006950371635431541,1,0.001240694948234592,0.010294896726862035,-1,-1,-0.006950371635431541,-0.006950371635431541,1,0.006950371635431541
2010-07-27,1.2993,-7.696155774003418e-05,-1,0.006950371635431541,0.001240694948234592,-1,-1,7.696155774003418e-05,7.696155774003418e-05,-1,7.696155774003418e-05
2010-07-28,1.2992,-7.696748127716651e-05,-1,-7.696155774003418e-05,0.006950371635431541,-1,-1,7.696748127716651e-05,7.696748127716651e-05,1,-7.696748127716651e-05
2010-07-29,1.3077,0.006521178505043126,1,-7.696748127716651e-05,-7.696155774003418e-05,-1,1,-0.006521178505043126,0.006521178505043126,-1,-0.006521178505043126
2010-07-30,1.3045,-0.00245004333567351,-1,0.006521178505043126,-7.696748127716651e-05,-1,-1,0.00245004333567351,0.00245004333567351,-1,0.00245004333567351
2010-08-02,1.318,0.010295610485669368,1,-0.00245004333567351,0.006521178505043126,-1,1,-0.010295610485669368,0.010295610485669368,1,0.010295610485669368
2010-08-03,1.3226,0.0034840601781095325,1,0.010295610485669368,-0.00245004333567351,-1,-1,-0.0034840601781095325,-0.0034840601781095325,-1,-0.0034840601781095325
2010-08-04,1.3158,-0.0051546505886644264,-1,0.0034840601781095325,0.010295610485669368,-1,-1,0.0051546505886644264,0.0051546505886644264,1,-0.0051546505886644264
2010-08-05,1.3191,0.0025048402029765804,1,-0.0051546505886644264,0.0034840601781095325,1,1,0.0025048402029765804,0.0025048402029765804,1,0.0025048402029765804
2010-08-06,1.3282,0.006874956251739261,1,0.0025048402029765804,-0.0051546505886644264,-1,1,-0.006874956251739261,0.006874956251739261,-1,-0.006874956251739261
2010-08-09,1.3232,-0.003771596837186538,-1,0.006874956251739261,0.0025048402029765804,-1,-1,0.003771596837186538,0.003771596837186538,-1,0.003771596837186538
2010-08-10,1.3177,-0.004165252718220246,-1,-0.003771596837186538,0.006874956251739261,1,1,-0.004165252718220246,-0.004165252718220246,1,-0.004165252718220246
2010-08-11,1.2832,-0.02653083443895665,-1,-0.004165252718220246,-0.003771596837186538,-1,1,0.02653083443895665,-0.02653083443895665,-1,0.02653083443895665
2010-08-12,1.2823,-0.0007016176471798015,-1,-0.02653083443895665,-0.004165252718220246,1,1,-0.0007016176471798015,-0.0007016176471798015,1,-0.0007016176471798015
2010-08-13,1.275,-0.005709161872543703,-1,-0.0007016176471798015,-0.02653083443895665,-1,1,0.005709161872543703,-0.005709161872543703,-1,0.005709161872543703
2010-08-16,1.2823,0.005709161872543768,1,-0.005709161872543703,-0.0007016176471798015,-1,1,-0.005709161872543768,0.005709161872543768,1,0.005709161872543768
2010-08-17,1.2879,0.004357644433554426,1,0.005709161872543768,-0.005709161872543703,-1,-1,-0.004357644433554426,-0.004357644433554426,-1,-0.004357644433554426
2010-08-18,1.2855,-0.0018652371926804188,-1,0.004357644433554426,0.005709161872543768,-1,-1,0.0018652371926804188,0.0018652371926804188,1,-0.0018652371926804188
2010-08-19,1.2819999999999998,-0.002726389225329076,-1,-0.0018652371926804188,0.004357644433554426,-1,1,0.002726389225329076,-0.002726389225329076,1,-0.002726389225329076
2010-08-20,1.2705,-0.009010834720396484,-1,-0.002726389225329076,-0.0018652371926804188,-1,1,0.009010834720396484,-0.009010834720396484,1,-0.009010834720396484
2010-08-23,1.2658,-0.0037061904190137606,-1,-0.009010834720396484,-0.002726389225329076,1,1,-0.0037061904190137606,-0.0037061904190137606,1,-0.0037061904190137606
2010-08-24,1.2624,-0.002689662249595224,-1,-0.0037061904190137606,-0.009010834720396484,-1,1,0.002689662249595224,-0.002689662249595224,-1,0.002689662249595224
2010-08-25,1.2657,0.002610657706792954,1,-0.002689662249595224,-0.0037061904190137606,-1,1,-0.002610657706792954,0.002610657706792954,-1,-0.002610657706792954
2010-08-26,1.2719,0.004886516659036117,1,0.002610657706792954,-0.002689662249595224,-1,1,-0.004886516659036117,0.004886516659036117,-1,-0.004886516659036117
2010-08-27,1.2762,0.0033750669768077396,1,0.004886516659036117,0.002610657706792954,-1,-1,-0.0033750669768077396,-0.0033750669768077396,-1,-0.0033750669768077396
2010-08-30,1.2663,-0.00778764997768374,-1,0.0033750669768077396,0.004886516659036117,-1,-1,0.00778764997768374,0.00778764997768374,1,-0.00778764997768374
2010-08-31,1.2685,0.0017358375827737384,1,-0.00778764997768374,0.0033750669768077396,1,1,0.0017358375827737384,0.0017358375827737384,1,0.0017358375827737384
2010-09-01,1.2811,0.0098839838230514,1,0.0017358375827737384,-0.00778764997768374,-1,1,-0.0098839838230514,0.0098839838230514,-1,-0.0098839838230514
2010-09-02,1.2825,0.001092214182536513,1,0.0098839838230514,0.0017358375827737384,-1,-1,-0.001092214182536513,-0.001092214182536513,-1,-0.001092214182536513
2010-09-03,1.2893,0.005288137371867334,1,0.001092214182536513,0.0098839838230514,-1,-1,-0.005288137371867334,-0.005288137371867334,1,0.005288137371867334
2010-09-07,1.2682,-0.016500863150860606,-1,0.005288137371867334,0.001092214182536513,-1,-1,0.016500863150860606,0.016500863150860606,-1,0.016500863150860606
2010-09-08,1.272,0.0029918926341362608,1,-0.016500863150860606,0.005288137371867334,1,1,0.0029918926341362608,0.0029918926341362608,1,0.0029918926341362608
2010-09-09,1.2694,-0.0020461170276976945,-1,0.0029918926341362608,-0.016500863150860606,-1,1,0.0020461170276976945,-0.0020461170276976945,-1,0.0020461170276976945
